"Subject" "Activity" "variable" "avg"
"357" "24" "LAYING" "tBodyAcc-mean-Y" -0.0173555210111111
"358" "24" "WALKING" "tBodyAcc-mean-Y" -0.0225446400534483
"359" "24" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" -0.0145730348310909
"360" "24" "WALKING_UPSTAIRS" "tBodyAcc-mean-Y" -0.0251979434569492
"361" "1" "STANDING" "tBodyAcc-mean-Z" -0.110601817735849
"362" "1" "SITTING" "tBodyAcc-mean-Z" -0.104544182255319
"363" "1" "LAYING" "tBodyAcc-mean-Z" -0.11320355358
"364" "1" "WALKING" "tBodyAcc-mean-Z" -0.111148103547368
"365" "1" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.107566190908163
"366" "1" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.0973020020943396
"367" "3" "STANDING" "tBodyAcc-mean-Z" -0.101621722633148
"368" "3" "SITTING" "tBodyAcc-mean-Z" -0.0983579203269231
"369" "3" "LAYING" "tBodyAcc-mean-Z" -0.101300477506452
"370" "3" "WALKING" "tBodyAcc-mean-Z" -0.112674859827586
"371" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.116139842908163
"372" "3" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.110064863437288
"373" "5" "STANDING" "tBodyAcc-mean-Z" -0.102171095696429
"374" "5" "SITTING" "tBodyAcc-mean-Z" -0.108540300265909
"375" "5" "LAYING" "tBodyAcc-mean-Z" -0.107937603673077
"376" "5" "WALKING" "tBodyAcc-mean-Z" -0.107741776464286
"377" "5" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.100319930659574
"378" "5" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.107471453914894
"379" "6" "STANDING" "tBodyAcc-mean-Z" -0.112172831947368
"380" "6" "SITTING" "tBodyAcc-mean-Z" -0.110127728709091
"381" "6" "LAYING" "tBodyAcc-mean-Z" -0.133119570368421
"382" "6" "WALKING" "tBodyAcc-mean-Z" -0.110303165877193
"383" "6" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.107209356208333
"384" "6" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.122082438784314
"385" "7" "STANDING" "tBodyAcc-mean-Z" -0.0997778303207547
"386" "7" "SITTING" "tBodyAcc-mean-Z" -0.122464597625
"387" "7" "LAYING" "tBodyAcc-mean-Z" -0.101361036576923
"388" "7" "WALKING" "tBodyAcc-mean-Z" -0.110912234947368
"389" "7" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.096938308587234
"390" "7" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.143769688803922
"391" "8" "STANDING" "tBodyAcc-mean-Z" -0.106114996837037
"392" "8" "SITTING" "tBodyAcc-mean-Z" -0.104461049130435
"393" "8" "LAYING" "tBodyAcc-mean-Z" -0.102245365611111
"394" "8" "WALKING" "tBodyAcc-mean-Z" -0.107252090833333
"395" "8" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.107598135394737
"396" "8" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.11512211995122
"397" "11" "STANDING" "tBodyAcc-mean-Z" -0.108686630425532
"398" "11" "SITTING" "tBodyAcc-mean-Z" -0.112840218339623
"399" "11" "LAYING" "tBodyAcc-mean-Z" -0.108786578070175
"400" "11" "WALKING" "tBodyAcc-mean-Z" -0.106096304033898
"401" "11" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.111070149978261
"402" "11" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.106797216481481
"403" "14" "STANDING" "tBodyAcc-mean-Z" -0.103817701790667
"404" "14" "SITTING" "tBodyAcc-mean-Z" -0.100401490425926
"405" "14" "LAYING" "tBodyAcc-mean-Z" -0.0868333315509804
"406" "14" "WALKING" "tBodyAcc-mean-Z" -0.106756369135593
"407" "14" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.0928330165533333
"408" "14" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.112279688983333
"409" "15" "STANDING" "tBodyAcc-mean-Z" -0.105910832679245
"410" "15" "SITTING" "tBodyAcc-mean-Z" -0.11366125320339
"411" "15" "LAYING" "tBodyAcc-mean-Z" -0.118530240291667
"412" "15" "WALKING" "tBodyAcc-mean-Z" -0.107621819518519
"413" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.110526066428571
"414" "15" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.116952464895833
"415" "16" "STANDING" "tBodyAcc-mean-Z" -0.103657729076923
"416" "16" "SITTING" "tBodyAcc-mean-Z" -0.0891404038405797
"417" "16" "LAYING" "tBodyAcc-mean-Z" -0.107310493242857
"418" "16" "WALKING" "tBodyAcc-mean-Z" -0.108804049803922
"419" "16" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.119873705148936
"420" "16" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.124074517745098
"421" "17" "STANDING" "tBodyAcc-mean-Z" -0.111432145565
"422" "17" "SITTING" "tBodyAcc-mean-Z" -0.11362408509375
"423" "17" "LAYING" "tBodyAcc-mean-Z" -0.107006279704225
"424" "17" "WALKING" "tBodyAcc-mean-Z" -0.109792122032787
"425" "17" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.0892432745173913
"426" "17" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.121290442104167
"427" "19" "STANDING" "tBodyAcc-mean-Z" -0.10904190460274
"428" "19" "SITTING" "tBodyAcc-mean-Z" -0.10870765430137
"429" "19" "LAYING" "tBodyAcc-mean-Z" -0.10898146186747
"430" "19" "WALKING" "tBodyAcc-mean-Z" -0.122736673192308
"431" "19" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.133695240660974
"432" "19" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.151054607725
"433" "21" "STANDING" "tBodyAcc-mean-Z" -0.110417855808989
"434" "21" "SITTING" "tBodyAcc-mean-Z" -0.112057887741176
"435" "21" "LAYING" "tBodyAcc-mean-Z" -0.103253832233333
"436" "21" "WALKING" "tBodyAcc-mean-Z" -0.104319332403846
"437" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.09816866218
"438" "21" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.125414265340426
"439" "22" "STANDING" "tBodyAcc-mean-Z" -0.104967423820635
"440" "22" "SITTING" "tBodyAcc-mean-Z" -0.105827369516129
"441" "22" "LAYING" "tBodyAcc-mean-Z" -0.110800924652778
"442" "22" "WALKING" "tBodyAcc-mean-Z" -0.107112510934783
"443" "22" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.1074157796
"444" "22" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.117550861738095
"445" "23" "STANDING" "tBodyAcc-mean-Z" -0.1105970177575
"446" "23" "SITTING" "tBodyAcc-mean-Z" -0.103808679294118
"447" "23" "LAYING" "tBodyAcc-mean-Z" -0.104256776291667
"448" "23" "WALKING" "tBodyAcc-mean-Z" -0.113382994084746
"449" "23" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.0988123712574074
"450" "23" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.126890616782353
"451" "25" "STANDING" "tBodyAcc-mean-Z" -0.107352957594595
"452" "25" "SITTING" "tBodyAcc-mean-Z" -0.109160440476923
"453" "25" "LAYING" "tBodyAcc-mean-Z" -0.100428830260274
"454" "25" "WALKING" "tBodyAcc-mean-Z" -0.108737636297297
"455" "25" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.107192376965517
"456" "25" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.126210440292308
"457" "26" "STANDING" "tBodyAcc-mean-Z" -0.110237796416216
"458" "26" "SITTING" "tBodyAcc-mean-Z" -0.0974448692333333
"459" "26" "LAYING" "tBodyAcc-mean-Z" -0.105002540289474
"460" "26" "WALKING" "tBodyAcc-mean-Z" -0.108927011474576
"461" "26" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.1064396194
"462" "26" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.121943461236364
"463" "27" "STANDING" "tBodyAcc-mean-Z" -0.107835818025
"464" "27" "SITTING" "tBodyAcc-mean-Z" -0.105521912588571
"465" "27" "LAYING" "tBodyAcc-mean-Z" -0.107699732837838
"466" "27" "WALKING" "tBodyAcc-mean-Z" -0.112822289263158
"467" "27" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.112837694688636
"468" "27" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.123530438196078
"469" "28" "STANDING" "tBodyAcc-mean-Z" -0.106579385202532
"470" "28" "SITTING" "tBodyAcc-mean-Z" -0.111517939555556
"471" "28" "LAYING" "tBodyAcc-mean-Z" -0.1083448529625
"472" "28" "WALKING" "tBodyAcc-mean-Z" -0.103714705396296
"473" "28" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.10858897408913
"474" "28" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.121514025692157
"475" "29" "STANDING" "tBodyAcc-mean-Z" -0.108659067476923
"476" "29" "SITTING" "tBodyAcc-mean-Z" -0.1104118192
"477" "29" "LAYING" "tBodyAcc-mean-Z" -0.109462068173913
"478" "29" "WALKING" "tBodyAcc-mean-Z" -0.106632427301887
"479" "29" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.0981339984895833
"480" "29" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.118000587840816
"481" "30" "STANDING" "tBodyAcc-mean-Z" -0.108756209835593
"482" "30" "SITTING" "tBodyAcc-mean-Z" -0.099515446133871
"483" "30" "LAYING" "tBodyAcc-mean-Z" -0.1036581505
"484" "30" "WALKING" "tBodyAcc-mean-Z" -0.0986247068969231
"485" "30" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.0999781422322581
"486" "30" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.124697493775385
"487" "2" "STANDING" "tBodyAcc-mean-Z" -0.105908536055556
"488" "2" "SITTING" "tBodyAcc-mean-Z" -0.109218272456522
"489" "2" "LAYING" "tBodyAcc-mean-Z" -0.107245610416667
"490" "2" "WALKING" "tBodyAcc-mean-Z" -0.105500357966102
"491" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.116812942382979
"492" "2" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.152513899520833
"493" "4" "STANDING" "tBodyAcc-mean-Z" -0.0961574905535714
"494" "4" "SITTING" "tBodyAcc-mean-Z" -0.10587459588
"495" "4" "LAYING" "tBodyAcc-mean-Z" -0.110688150314815
"496" "4" "WALKING" "tBodyAcc-mean-Z" -0.11140306485
"497" "4" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.1067775246
"498" "4" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.114219455519231
"499" "9" "STANDING" "tBodyAcc-mean-Z" -0.0952747481333333
"500" "9" "SITTING" "tBodyAcc-mean-Z" -0.07537846886
"501" "9" "LAYING" "tBodyAcc-mean-Z" -0.10754972144
"502" "9" "WALKING" "tBodyAcc-mean-Z" -0.110820512307692
"503" "9" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.0910278793952381
"504" "9" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.125219003959184
"505" "10" "STANDING" "tBodyAcc-mean-Z" -0.107964083931818
"506" "10" "SITTING" "tBodyAcc-mean-Z" -0.104253238796296
"507" "10" "LAYING" "tBodyAcc-mean-Z" -0.117168642362069
"508" "10" "WALKING" "tBodyAcc-mean-Z" -0.109057512132075
"509" "10" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.110848597247368
"510" "10" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.118180420834043
"511" "12" "STANDING" "tBodyAcc-mean-Z" -0.105526999754098
"512" "12" "SITTING" "tBodyAcc-mean-Z" -0.106307228960784
"513" "12" "LAYING" "tBodyAcc-mean-Z" -0.108160125666667
"514" "12" "WALKING" "tBodyAcc-mean-Z" -0.10316110632
"515" "12" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.10955593226087
"516" "12" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.107339730115385
"517" "13" "STANDING" "tBodyAcc-mean-Z" -0.112124137754386
"518" "13" "SITTING" "tBodyAcc-mean-Z" -0.0972465110836735
"519" "13" "LAYING" "tBodyAcc-mean-Z" -0.104331864532258
"520" "13" "WALKING" "tBodyAcc-mean-Z" -0.111431456192982
"521" "13" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.101993941531915
"522" "13" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.125767265890909
"523" "18" "STANDING" "tBodyAcc-mean-Z" -0.108453355945205
"524" "18" "SITTING" "tBodyAcc-mean-Z" -0.111904775824561
"525" "18" "LAYING" "tBodyAcc-mean-Z" -0.107698927907692
"526" "18" "WALKING" "tBodyAcc-mean-Z" -0.104218315464286
"527" "18" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.1033908092
"528" "18" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.112655891327586
"529" "20" "STANDING" "tBodyAcc-mean-Z" -0.100402759931507
"530" "20" "SITTING" "tBodyAcc-mean-Z" -0.108369634515152
"531" "20" "LAYING" "tBodyAcc-mean-Z" -0.104274322538235
"532" "20" "WALKING" "tBodyAcc-mean-Z" -0.113539477098039
"533" "20" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.104602925937778
"534" "20" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.121023947784314
"535" "24" "STANDING" "tBodyAcc-mean-Z" -0.108222553855072
"536" "24" "SITTING" "tBodyAcc-mean-Z" -0.103041061426471
"537" "24" "LAYING" "tBodyAcc-mean-Z" -0.107236237236111
"538" "24" "WALKING" "tBodyAcc-mean-Z" -0.110595952913793
"539" "24" "WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" -0.104818820272727
"540" "24" "WALKING_UPSTAIRS" "tBodyAcc-mean-Z" -0.114248610966102
"541" "1" "STANDING" "tBodyAcc-std-X" -0.995759901509434
"542" "1" "SITTING" "tBodyAcc-std-X" -0.977229008297872
"543" "1" "LAYING" "tBodyAcc-std-X" -0.9280564692
"544" "1" "WALKING" "tBodyAcc-std-X" -0.283740258842105
"545" "1" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0300353383483878
"546" "1" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.35470802509434
"547" "3" "STANDING" "tBodyAcc-std-X" -0.96674254295082
"548" "3" "SITTING" "tBodyAcc-std-X" -0.971010120961538
"549" "3" "LAYING" "tBodyAcc-std-X" -0.982776639193548
"550" "3" "WALKING" "tBodyAcc-std-X" -0.360356726034483
"551" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" -0.0574100475102041
"552" "3" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.313123437627119
"553" "5" "STANDING" "tBodyAcc-std-X" -0.968591815714286
"554" "5" "SITTING" "tBodyAcc-std-X" -0.980945022045455
"555" "5" "LAYING" "tBodyAcc-std-X" -0.965934509615385
"556" "5" "WALKING" "tBodyAcc-std-X" -0.294098534232143
"557" "5" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.275046110468085
"558" "5" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.0457237779851064
"559" "6" "STANDING" "tBodyAcc-std-X" -0.981758159649123
"560" "6" "SITTING" "tBodyAcc-std-X" -0.980164933636364
"561" "6" "LAYING" "tBodyAcc-std-X" -0.934049422052632
"562" "6" "WALKING" "tBodyAcc-std-X" -0.296538717368421
"563" "6" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.383681639791667
"564" "6" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.0501350188513725
"565" "7" "STANDING" "tBodyAcc-std-X" -0.979307570377358
"566" "7" "SITTING" "tBodyAcc-std-X" -0.972668374583333
"567" "7" "LAYING" "tBodyAcc-std-X" -0.93651361
"568" "7" "WALKING" "tBodyAcc-std-X" -0.327243240701754
"569" "7" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0660815600978723
"570" "7" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.29487297445098
"571" "8" "STANDING" "tBodyAcc-std-X" -0.988815418148148
"572" "8" "SITTING" "tBodyAcc-std-X" -0.979026152391304
"573" "8" "LAYING" "tBodyAcc-std-X" -0.94304121537037
"574" "8" "WALKING" "tBodyAcc-std-X" -0.173605736002083
"575" "8" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0241393473736842
"576" "8" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.171712174634146
"577" "11" "STANDING" "tBodyAcc-std-X" -0.994978878723404
"578" "11" "SITTING" "tBodyAcc-std-X" -0.982796562075472
"579" "11" "LAYING" "tBodyAcc-std-X" -0.98477733
"580" "11" "WALKING" "tBodyAcc-std-X" -0.422842071864407
"581" "11" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.142456557034783
"582" "11" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.238802959018519
"583" "14" "STANDING" "tBodyAcc-std-X" -0.973268905
"584" "14" "SITTING" "tBodyAcc-std-X" -0.976302248148148
"585" "14" "LAYING" "tBodyAcc-std-X" -0.917501887333333
"586" "14" "WALKING" "tBodyAcc-std-X" -0.402639098135593
"587" "14" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0178313402266667
"588" "14" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.309396717592593
"589" "15" "STANDING" "tBodyAcc-std-X" -0.988949247358491
"590" "15" "SITTING" "tBodyAcc-std-X" -0.987084356101695
"591" "15" "LAYING" "tBodyAcc-std-X" -0.972255551527778
"592" "15" "WALKING" "tBodyAcc-std-X" -0.327961801111111
"593" "15" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.406471051190476
"594" "15" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.0260971840270833
"595" "16" "STANDING" "tBodyAcc-std-X" -0.989076811794872
"596" "16" "SITTING" "tBodyAcc-std-X" -0.986825605362319
"597" "16" "LAYING" "tBodyAcc-std-X" -0.973691429428571
"598" "16" "WALKING" "tBodyAcc-std-X" -0.404692523921569
"599" "16" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.207251997929787
"600" "16" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.397083831568627
"601" "17" "STANDING" "tBodyAcc-std-X" -0.991163919871795
"602" "17" "SITTING" "tBodyAcc-std-X" -0.9944439053125
"603" "17" "LAYING" "tBodyAcc-std-X" -0.972960567323944
"604" "17" "WALKING" "tBodyAcc-std-X" -0.31950017295082
"605" "17" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.187719760269565
"606" "17" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.062952754100625
"607" "19" "STANDING" "tBodyAcc-std-X" -0.989910996849315
"608" "19" "SITTING" "tBodyAcc-std-X" -0.976357663013699
"609" "19" "LAYING" "tBodyAcc-std-X" -0.965019579518072
"610" "19" "WALKING" "tBodyAcc-std-X" -0.0489049407963462
"611" "19" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.626917070512821
"612" "19" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.1287420952375
"613" "21" "STANDING" "tBodyAcc-std-X" -0.981419961123596
"614" "21" "SITTING" "tBodyAcc-std-X" -0.991777287176471
"615" "21" "LAYING" "tBodyAcc-std-X" -0.955019866222222
"616" "21" "WALKING" "tBodyAcc-std-X" -0.297814843538462
"617" "21" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.224343492244444
"618" "21" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.240808282276596
"619" "22" "STANDING" "tBodyAcc-std-X" -0.985000527142857
"620" "22" "SITTING" "tBodyAcc-std-X" -0.978466823709677
"621" "22" "LAYING" "tBodyAcc-std-X" -0.947735251944444
"622" "22" "WALKING" "tBodyAcc-std-X" -0.00865921919565217
"623" "22" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.348618168333333
"624" "22" "WALKING_UPSTAIRS" "tBodyAcc-std-X" 0.0835738640921429
"625" "23" "STANDING" "tBodyAcc-std-X" -0.985421519558824
"626" "23" "SITTING" "tBodyAcc-std-X" -0.987607636617647
"627" "23" "LAYING" "tBodyAcc-std-X" -0.956756363194444
"628" "23" "WALKING" "tBodyAcc-std-X" -0.313521773389831
"629" "23" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0441392843425926
"630" "23" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.243887818513725
"631" "25" "STANDING" "tBodyAcc-std-X" -0.991970126756757
"632" "25" "SITTING" "tBodyAcc-std-X" -0.991892828615385
"633" "25" "LAYING" "tBodyAcc-std-X" -0.909116474109589
"634" "25" "WALKING" "tBodyAcc-std-X" -0.596007443513514
"635" "25" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" -0.253756934258621
"636" "25" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.459775646153846
"637" "26" "STANDING" "tBodyAcc-std-X" -0.993069368783784
"638" "26" "SITTING" "tBodyAcc-std-X" -0.979768987948718
"639" "26" "LAYING" "tBodyAcc-std-X" -0.969445445263158
"640" "26" "WALKING" "tBodyAcc-std-X" -0.340185527559322
"641" "26" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.17395384962
"642" "26" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.169006952418182
"643" "27" "STANDING" "tBodyAcc-std-X" -0.9919515835
"644" "27" "SITTING" "tBodyAcc-std-X" -0.988580107714286
"645" "27" "LAYING" "tBodyAcc-std-X" -0.978455153108108
"646" "27" "WALKING" "tBodyAcc-std-X" -0.348475560526316
"647" "27" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.167407531090909
"648" "27" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.295439547254902
"649" "28" "STANDING" "tBodyAcc-std-X" -0.977748638607595
"650" "28" "SITTING" "tBodyAcc-std-X" -0.983272806805556
"651" "28" "LAYING" "tBodyAcc-std-X" -0.9688882955
"652" "28" "WALKING" "tBodyAcc-std-X" -0.293003522222222
"653" "28" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.125712887943478
"654" "28" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.242062430294118
"655" "29" "STANDING" "tBodyAcc-std-X" -0.996068635384615
"656" "29" "SITTING" "tBodyAcc-std-X" -0.9907450195
"657" "29" "LAYING" "tBodyAcc-std-X" -0.984219555507246
"658" "29" "WALKING" "tBodyAcc-std-X" -0.174337940226415
"659" "29" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.167383602458333
"660" "29" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.0867715569693878
"661" "30" "STANDING" "tBodyAcc-std-X" -0.977559426949153
"662" "30" "SITTING" "tBodyAcc-std-X" -0.983622744193548
"663" "30" "LAYING" "tBodyAcc-std-X" -0.976362515428571
"664" "30" "WALKING" "tBodyAcc-std-X" -0.346394275230769
"665" "30" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" -0.0577703163548387
"666" "30" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.350504475230769
"667" "2" "STANDING" "tBodyAcc-std-X" -0.987271889259259
"668" "2" "SITTING" "tBodyAcc-std-X" -0.986822279565217
"669" "2" "LAYING" "tBodyAcc-std-X" -0.974059464791667
"670" "2" "WALKING" "tBodyAcc-std-X" -0.423642838474576
"671" "2" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0463666814446808
"672" "2" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.304376406458333
"673" "4" "STANDING" "tBodyAcc-std-X" -0.97692058
"674" "4" "SITTING" "tBodyAcc-std-X" -0.980309931
"675" "4" "LAYING" "tBodyAcc-std-X" -0.954193738888889
"676" "4" "WALKING" "tBodyAcc-std-X" -0.440829971333333
"677" "4" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0111935496222222
"678" "4" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.204933042903846
"679" "9" "STANDING" "tBodyAcc-std-X" -0.975741252444444
"680" "9" "SITTING" "tBodyAcc-std-X" -0.9572277914
"681" "9" "LAYING" "tBodyAcc-std-X" -0.94233309
"682" "9" "WALKING" "tBodyAcc-std-X" -0.238353562692308
"683" "9" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.213392270547619
"684" "9" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.36144437755102
"685" "10" "STANDING" "tBodyAcc-std-X" -0.978403481818182
"686" "10" "SITTING" "tBodyAcc-std-X" -0.982901825925926
"687" "10" "LAYING" "tBodyAcc-std-X" -0.968283685
"688" "10" "WALKING" "tBodyAcc-std-X" -0.178709734396226
"689" "10" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.295733547631579
"690" "10" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.161591924234043
"691" "12" "STANDING" "tBodyAcc-std-X" -0.981243992459016
"692" "12" "SITTING" "tBodyAcc-std-X" -0.982568781960784
"693" "12" "LAYING" "tBodyAcc-std-X" -0.95531868
"694" "12" "WALKING" "tBodyAcc-std-X" -0.128898533096
"695" "12" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0424084916086956
"696" "12" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.290149192307692
"697" "13" "STANDING" "tBodyAcc-std-X" -0.991020759298246
"698" "13" "SITTING" "tBodyAcc-std-X" -0.989546275306122
"699" "13" "LAYING" "tBodyAcc-std-X" -0.968891989354839
"700" "13" "WALKING" "tBodyAcc-std-X" -0.346980394210526
"701" "13" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" -0.0681563626617021
"702" "13" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.296284597454545
"703" "18" "STANDING" "tBodyAcc-std-X" -0.992019762739726
"704" "18" "SITTING" "tBodyAcc-std-X" -0.994347988596491
"705" "18" "LAYING" "tBodyAcc-std-X" -0.984527649230769
"706" "18" "WALKING" "tBodyAcc-std-X" -0.37600552125
"707" "18" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" -0.302634565090909
"708" "18" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.380168286724138
"709" "20" "STANDING" "tBodyAcc-std-X" -0.967209961232877
"710" "20" "SITTING" "tBodyAcc-std-X" -0.983081858939394
"711" "20" "LAYING" "tBodyAcc-std-X" -0.962249114705882
"712" "20" "WALKING" "tBodyAcc-std-X" -0.208342792019608
"713" "20" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" 0.0745098785288889
"714" "20" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.116088676011765
"715" "24" "STANDING" "tBodyAcc-std-X" -0.98725587115942
"716" "24" "SITTING" "tBodyAcc-std-X" -0.990593766617647
"717" "24" "LAYING" "tBodyAcc-std-X" -0.967984021111111
"718" "24" "WALKING" "tBodyAcc-std-X" -0.47076236637931
"719" "24" "WALKING_DOWNSTAIRS" "tBodyAcc-std-X" -0.08273248054
"720" "24" "WALKING_UPSTAIRS" "tBodyAcc-std-X" -0.344399351355932
